time,city,susc,cases,births_original,births_adjusted,pop,v1_annual,v1_biweekly,v1_lagged
2016.769231,Barddhaman,302417.346,16,1355.115385,267.504988,8164638,0.95,0.94230769,0.94423077
2016.807692,Barddhaman,302684.851,16,1355.115385,267.9480118,8164638,0.95,0.94192308,0.94384615
2016.846154,Barddhaman,302952.799,17,1355.115385,268.3910241,8164638,0.95,0.94153846,0.94346154
2016.884615,Barddhaman,303221.19,17,1355.115385,268.8340479,8164638,0.95,0.94115385,0.94307692
2016.923077,Barddhaman,303490.0241,17,1355.115385,269.2770602,8164638,0.95,0.94076923,0.94269231
2016.961538,Barddhaman,303759.3011,17,1355.115385,269.720084,8164638,0.95,0.94038462,0.94230769
2017,Barddhaman,304029.0212,17,4195.115385,836.3607812,8257114,0.94,0.94,0.94192308
2017.038462,Barddhaman,304865.382,17,4195.115385,837.7322777,8257114,0.94,0.94,0.94153846
2017.076923,Barddhaman,305703.1143,17,4195.115385,839.1037385,8257114,0.94,0.94,0.94115385
2017.115385,Barddhaman,306542.218,17,4195.115385,840.475235,8257114,0.94,0.94,0.94076923
2017.153846,Barddhaman,307382.6932,12,4195.115385,841.8466958,8257114,0.94,0.94,0.94038462
2017.192308,Barddhaman,308224.5399,12,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.230769,Barddhaman,309067.7581,21,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.269231,Barddhaman,309910.9763,21,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.307692,Barddhaman,310754.1945,49,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.346154,Barddhaman,311597.4127,49,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.384615,Barddhaman,312440.6309,100,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.423077,Barddhaman,313283.8491,100,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.461538,Barddhaman,314127.0673,110,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.5,Barddhaman,314970.2855,110,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.538462,Barddhaman,315813.5037,76,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.576923,Barddhaman,316656.7218,76,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.615385,Barddhaman,317499.94,55,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.653846,Barddhaman,318343.1582,55,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.692308,Barddhaman,319186.3764,30,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.730769,Barddhaman,320029.5946,30,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.769231,Barddhaman,320872.8128,21,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.807692,Barddhaman,321716.031,21,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.846154,Barddhaman,322559.2492,15,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.884615,Barddhaman,323402.4674,15,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.923077,Barddhaman,324245.6856,11,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2017.961538,Barddhaman,325088.9038,11,4195.115385,843.2181923,8257114,0.94,0.94,0.94
2018,Barddhaman,325932.122,9,3956.692308,795.2951538,8350638,0.94,0.94,0.94
2018.038462,Barddhaman,326727.4171,9,3956.692308,795.2951538,8350638,0.94,0.94038462,0.94
2018.076923,Barddhaman,327522.7123,16,3956.692308,795.2951538,8350638,0.94,0.94076923,0.94
2018.115385,Barddhaman,328318.0074,16,3956.692308,795.2951538,8350638,0.94,0.94115385,0.94
2018.153846,Barddhaman,329113.3026,21,3956.692308,795.2951538,8350638,0.94,0.94153846,0.94
2018.192308,Barddhaman,329908.5977,21,3956.692308,795.2951538,8350638,0.94,0.94192308,0.94
2018.230769,Barddhaman,330703.8929,16,3956.692308,794.0016043,8350638,0.94,0.94230769,0.94038462
2018.269231,Barddhaman,331497.8945,16,3956.692308,792.7080884,8350638,0.94,0.94269231,0.94076923
2018.307692,Barddhaman,332290.6026,53,3956.692308,791.4145388,8350638,0.94,0.94307692,0.94115385
2018.346154,Barddhaman,333082.0171,53,3956.692308,790.1210229,8350638,0.94,0.94346154,0.94153846
2018.384615,Barddhaman,333872.1381,37,3956.692308,788.8274734,8350638,0.94,0.94384615,0.94192308
2018.423077,Barddhaman,334660.9656,37,3956.692308,787.5339575,8350638,0.94,0.94423077,0.94230769
2018.461538,Barddhaman,335448.4996,32,3956.692308,786.2404079,8350638,0.94,0.94461538,0.94269231
2018.5,Barddhaman,336234.74,32,3956.692308,784.946892,8350638,0.94,0.945,0.94307692
2018.538462,Barddhaman,337019.6869,21,3956.692308,783.6533425,8350638,0.94,0.94538462,0.94346154
2018.576923,Barddhaman,337803.3402,21,3956.692308,782.3598265,8350638,0.94,0.94576923,0.94384615
2018.615385,Barddhaman,338585.7,10,3956.692308,781.066277,8350638,0.94,0.94615385,0.94423077
2018.653846,Barddhaman,339366.7663,10,3956.692308,779.7727611,8350638,0.94,0.94653846,0.94461538
2018.692308,Barddhaman,340146.5391,13,3956.692308,778.4792115,8350638,0.94,0.94692308,0.945
2018.730769,Barddhaman,340925.0183,13,3956.692308,777.185662,8350638,0.94,0.94730769,0.94538462
2018.769231,Barddhaman,341702.204,15,3956.692308,775.8921461,8350638,0.94,0.94769231,0.94576923
2018.807692,Barddhaman,342478.0961,15,3956.692308,774.5985965,8350638,0.94,0.94807692,0.94615385
2018.846154,Barddhaman,343252.6947,13,3956.692308,773.3050806,8350638,0.94,0.94846154,0.94653846
2018.884615,Barddhaman,344025.9998,13,3956.692308,772.0115311,8350638,0.94,0.94884615,0.94692308
2018.923077,Barddhaman,344798.0113,13,3956.692308,770.7180152,8350638,0.94,0.94923077,0.94730769
2018.961538,Barddhaman,345568.7293,13,3956.692308,769.4244656,8350638,0.94,0.94961538,0.94769231
2019,Barddhaman,346338.1538,11,4038.730769,784.0574551,8445221,0.95,0.95,0.94807692
2019.038462,Barddhaman,347122.2112,11,4038.730769,782.737085,8445221,0.95,0.95,0.94846154
2008,Birbhum,35293.13097,0,2005.346154,675.8016538,3346667.203,0.78,0.78,0.78
2008.038462,Birbhum,35968.93263,0,2005.346154,675.8016538,3346667.203,0.78,0.78230772,0.78
2008.076923,Birbhum,36644.73428,0,2005.346154,675.8016538,3346667.203,0.78,0.78461538,0.78
2008.115385,Birbhum,37320.53593,0,2005.346154,675.8016538,3346667.203,0.78,0.7869231,0.78
2008.153846,Birbhum,37996.33759,0,2005.346154,675.8016538,3346667.203,0.78,0.78923076,0.78
2008.192308,Birbhum,38672.13924,0,2005.346154,675.8016538,3346667.203,0.78,0.79153848,0.78
2008.230769,Birbhum,39347.94089,23,2005.346154,671.868043,3346667.203,0.78,0.79384614,0.78230772
2008.269231,Birbhum,40019.80894,23,2005.346154,667.9345345,3346667.203,0.78,0.79615386,0.78461538
2008.307692,Birbhum,40687.74347,16,2005.346154,664.0009237,3346667.203,0.78,0.79846152,0.7869231
2008.346154,Birbhum,41351.7444,16,2005.346154,660.0674151,3346667.203,0.78,0.80076924,0.78923076
2008.384615,Birbhum,42011.81181,24,2005.346154,656.1338043,3346667.203,0.78,0.8030769,0.79153848
2008.423077,Birbhum,42667.94562,24,2005.346154,652.2002958,3346667.203,0.78,0.80538462,0.79384614
2008.461538,Birbhum,43320.14591,17,2005.346154,648.266685,3346667.203,0.78,0.80769228,0.79615386
2008.5,Birbhum,43968.4126,17,2005.346154,644.3331764,3346667.203,0.78,0.81,0.79846152
2008.538462,Birbhum,44612.74577,13,2005.346154,640.3995656,3346667.203,0.78,0.81230772,0.80076924
2008.576923,Birbhum,45253.14534,13,2005.346154,636.4660571,3346667.203,0.78,0.81461538,0.8030769
2008.615385,Birbhum,45889.6114,5,2005.346154,632.5324463,3346667.203,0.78,0.8169231,0.80538462
2008.653846,Birbhum,46522.14384,5,2005.346154,628.5989377,3346667.203,0.78,0.81923076,0.80769228
2008.692308,Birbhum,47150.74278,5,2005.346154,624.6653269,3346667.203,0.78,0.82153848,0.81
2008.730769,Birbhum,47775.40811,5,2005.346154,620.7317161,3346667.203,0.78,0.82384614,0.81230772
2008.769231,Birbhum,48396.13982,6,2005.346154,616.7982076,3346667.203,0.78,0.82615386,0.81461538
2008.807692,Birbhum,49012.93803,6,2005.346154,612.8645968,3346667.203,0.78,0.82846152,0.8169231
2008.846154,Birbhum,49625.80263,17,2005.346154,608.9310882,3346667.203,0.78,0.83076924,0.81923076
2008.884615,Birbhum,50234.73371,17,2005.346154,604.9974774,3346667.203,0.78,0.8330769,0.82153848
2008.923077,Birbhum,50839.73119,32,2005.346154,601.0639689,3346667.203,0.78,0.83538462,0.82384614
2008.961538,Birbhum,51440.79516,32,2005.346154,597.1303581,3346667.203,0.78,0.83769228,0.82615386
2009,Birbhum,52037.92552,40,2539.615385,751.2378061,3397147.346,0.84,0.84,0.82846152
2009.038462,Birbhum,52789.16333,40,2539.615385,746.2561931,3397147.346,0.84,0.84115386,0.83076924
2009.076923,Birbhum,53535.41952,77,2539.615385,741.2747096,3397147.346,0.84,0.84230769,0.8330769
2009.115385,Birbhum,54276.69423,77,2539.615385,736.2930965,3397147.346,0.84,0.84346155,0.83538462
2009.153846,Birbhum,55012.98732,59,2539.615385,731.311613,3397147.346,0.84,0.84461538,0.83769228
2009.192308,Birbhum,55744.29894,59,2539.615385,726.33,3397147.346,0.84,0.84576924,0.84
2009.230769,Birbhum,56470.62894,91,2539.615385,723.8391935,3397147.346,0.84,0.84692307,0.84115386
2009.269231,Birbhum,57194.46813,91,2539.615385,721.3484517,3397147.346,0.84,0.84807693,0.84230769
2009.307692,Birbhum,57915.81658,38,2539.615385,718.8576452,3397147.346,0.84,0.84923076,0.84346155
2009.346154,Birbhum,58634.67423,38,2539.615385,716.3669035,3397147.346,0.84,0.85038462,0.84461538
2009.384615,Birbhum,59351.04113,15,2539.615385,713.8760969,3397147.346,0.84,0.85153845,0.84576924
2009.423077,Birbhum,60064.91723,15,2539.615385,711.3853552,3397147.346,0.84,0.85269231,0.84692307
2009.461538,Birbhum,60776.30258,6,2539.615385,708.8945487,3397147.346,0.84,0.85384614,0.84807693
2009.5,Birbhum,61485.19713,6,2539.615385,706.4038069,3397147.346,0.84,0.855,0.84923076
2009.538462,Birbhum,62191.60094,4,2539.615385,703.9130004,3397147.346,0.84,0.85615386,0.85038462
2009.576923,Birbhum,62895.51394,4,2539.615385,701.4222586,3397147.346,0.84,0.85730769,0.85153845
2009.615385,Birbhum,63596.9362,22,2539.615385,698.9314521,3397147.346,0.84,0.85846155,0.85269231
2009.653846,Birbhum,64295.86765,22,2539.615385,696.4407104,3397147.346,0.84,0.85961538,0.85384614
2009.692308,Birbhum,64992.30836,5,2539.615385,693.9499038,3397147.346,0.84,0.86076924,0.855
2009.730769,Birbhum,65686.25826,5,2539.615385,691.4590973,3397147.346,0.84,0.86192307,0.85615386
2009.769231,Birbhum,66377.71736,4,2539.615385,688.9683556,3397147.346,0.84,0.86307693,0.85730769
2009.807692,Birbhum,67066.68572,4,2539.615385,686.4775491,3397147.346,0.84,0.86423076,0.85846155
2009.846154,Birbhum,67753.16327,4,2539.615385,683.9868073,3397147.346,0.84,0.86538462,0.85961538
2009.884615,Birbhum,68437.15007,4,2539.615385,681.4960008,3397147.346,0.84,0.86653845,0.86076924
2009.923077,Birbhum,69118.64607,7,2539.615385,679.005259,3397147.346,0.84,0.86769231,0.86192307
2009.961538,Birbhum,69797.65133,7,2539.615385,676.5144525,3397147.346,0.84,0.86884614,0.86307693
2010,Birbhum,70474.16579,12,2462.230769,653.4855356,3448388.077,0.87,0.87,0.86423076
2010.038462,Birbhum,71127.65132,12,2462.230769,651.0706264,3448388.077,0.87,0.87115386,0.86538462
2010.076923,Birbhum,71778.72195,16,2462.230769,648.6557801,3448388.077,0.87,0.87230769,0.86653845
2010.115385,Birbhum,72427.37773,16,2462.230769,646.2408709,3448388.077,0.87,0.87346155,0.86769231
2010.153846,Birbhum,73073.6186,14,2462.230769,643.8260245,3448388.077,0.87,0.87461538,0.86884614
2010.192308,Birbhum,73717.44462,14,2462.230769,641.4111154,3448388.077,0.87,0.87576924,0.87
2010.230769,Birbhum,74358.85574,15,2462.230769,638.9962062,3448388.077,0.87,0.87692307,0.87115386
2010.269231,Birbhum,74997.85194,15,2462.230769,636.5813599,3448388.077,0.87,0.87807693,0.87230769
2010.307692,Birbhum,75634.4333,14,2462.230769,634.1664507,3448388.077,0.87,0.87923076,0.87346155
2010.346154,Birbhum,76268.59976,14,2462.230769,631.7516043,3448388.077,0.87,0.88038462,0.87461538
2010.384615,Birbhum,76900.35136,6,2462.230769,629.3366952,3448388.077,0.87,0.88153845,0.87576924
2010.423077,Birbhum,77529.68806,6,2462.230769,626.9218488,3448388.077,0.87,0.88269231,0.87692307
2010.461538,Birbhum,78156.6099,6,2462.230769,624.5069397,3448388.077,0.87,0.88384614,0.87807693
2010.5,Birbhum,78781.11684,6,2462.230769,622.0920933,3448388.077,0.87,0.885,0.87923076
2010.538462,Birbhum,79403.20894,3,2462.230769,619.6771841,3448388.077,0.87,0.88615386,0.88038462
2010.576923,Birbhum,80022.88612,3,2462.230769,617.2623378,3448388.077,0.87,0.88730769,0.88153845
2010.615385,Birbhum,80640.14846,15,2462.230769,614.8474286,3448388.077,0.87,0.88846155,0.88269231
2010.653846,Birbhum,81254.99589,15,2462.230769,612.4325822,3448388.077,0.87,0.88961538,0.88384614
2010.692308,Birbhum,81867.42847,10,2462.230769,610.0176731,3448388.077,0.87,0.89076924,0.885
2010.730769,Birbhum,82477.44614,10,2462.230769,607.6027639,3448388.077,0.87,0.89192307,0.88615386
2010.769231,Birbhum,83085.04891,7,2462.230769,605.1879176,3448388.077,0.87,0.89307693,0.88730769
2010.807692,Birbhum,83690.23682,7,2462.230769,602.7730084,3448388.077,0.87,0.89423076,0.88846155
2010.846154,Birbhum,84293.00983,18,2462.230769,600.358162,3448388.077,0.87,0.89538462,0.88961538
2010.884615,Birbhum,84893.36799,18,2462.230769,597.9432529,3448388.077,0.87,0.89653845,0.89076924
2010.923077,Birbhum,85491.31125,32,2462.230769,595.5284065,3448388.077,0.87,0.89769231,0.89192307
2010.961538,Birbhum,86086.83965,32,2462.230769,593.1134973,3448388.077,0.87,0.89884614,0.89307693
2011,Birbhum,86679.95315,24,2480.846154,595.1645535,3500402.308,0.9,0.9,0.89423076
2011.038462,Birbhum,87275.1177,24,2480.846154,592.7313867,3500402.308,0.9,0.90153848,0.89538462
2011.076923,Birbhum,87867.84909,22,2480.846154,590.2982832,3500402.308,0.9,0.90307692,0.89653845
2011.115385,Birbhum,88458.14737,22,2480.846154,587.8651164,3500402.308,0.9,0.9046154,0.89769231
2011.153846,Birbhum,89046.01249,13,2480.846154,585.4320129,3500402.308,0.9,0.90615384,0.89884614
2011.192308,Birbhum,89631.4445,13,2480.846154,582.9988462,3500402.308,0.9,0.90769232,0.9
2011.230769,Birbhum,90214.44335,22,2480.846154,579.7546238,3500402.308,0.9,0.90923076,0.90153848
2011.269231,Birbhum,90794.19797,22,2480.846154,576.5104858,3500402.308,0.9,0.91076924,0.90307692
2011.307692,Birbhum,91370.70846,25,2480.846154,573.2662634,3500402.308,0.9,0.91230768,0.9046154
2011.346154,Birbhum,91943.97472,25,2480.846154,570.0221254,3500402.308,0.9,0.91384616,0.90615384
2011.384615,Birbhum,92513.99685,19,2480.846154,566.777903,3500402.308,0.9,0.9153846,0.90769232
2011.423077,Birbhum,93080.77475,19,2480.846154,563.533765,3500402.308,0.9,0.91692308,0.90923076
2011.461538,Birbhum,93644.30852,11,2480.846154,560.2895427,3500402.308,0.9,0.91846152,0.91076924
2011.5,Birbhum,94204.59806,11,2480.846154,557.0454047,3500402.308,0.9,0.92,0.91230768
2011.538462,Birbhum,94761.64346,15,2480.846154,553.8011823,3500402.308,0.9,0.92153848,0.91384616
2011.576923,Birbhum,95315.44465,15,2480.846154,550.5570443,3500402.308,0.9,0.92307692,0.9153846
2011.615385,Birbhum,95866.00169,10,2480.846154,547.3128219,3500402.308,0.9,0.9246154,0.91692308
2011.653846,Birbhum,96413.31451,10,2480.846154,544.0686839,3500402.308,0.9,0.92615384,0.91846152
2011.692308,Birbhum,96957.3832,17,2480.846154,540.8244615,3500402.308,0.9,0.92769232,0.92
2011.730769,Birbhum,97498.20766,17,2480.846154,537.5802392,3500402.308,0.9,0.92923076,0.92153848
2011.769231,Birbhum,98035.7879,22,2480.846154,534.3361012,3500402.308,0.9,0.93076924,0.92307692
2011.807692,Birbhum,98570.124,22,2480.846154,531.0918788,3500402.308,0.9,0.93230768,0.9246154
2011.846154,Birbhum,99101.21588,24,2480.846154,527.8477408,3500402.308,0.9,0.93384616,0.92615384
2011.884615,Birbhum,99629.06362,24,2480.846154,524.6035184,3500402.308,0.9,0.9353846,0.92769232
2011.923077,Birbhum,100153.6671,25,2480.846154,521.3593804,3500402.308,0.9,0.93692308,0.92923076
2011.961538,Birbhum,100675.0265,25,2480.846154,518.115158,3500402.308,0.9,0.93846152,0.93076924
2012,Birbhum,101193.1417,37,2433.961538,505.1406586,3553201.115,0.94,0.94,0.93230768
2012.038462,Birbhum,101698.2823,37,2433.961538,501.9577476,3553201.115,0.94,0.94038462,0.93384616
2012.076923,Birbhum,102200.2401,9,2433.961538,498.7749194,3553201.115,0.94,0.94076923,0.9353846
2012.115385,Birbhum,102699.015,9,2433.961538,495.5920084,3553201.115,0.94,0.94115385,0.93692308
2012.153846,Birbhum,103194.607,7,2433.961538,492.4091802,3553201.115,0.94,0.94153846,0.93846152
2012.192308,Birbhum,103687.0162,7,2433.961538,489.2262692,3553201.115,0.94,0.94192308,0.94
2012.230769,Birbhum,104176.2425,10,2433.961538,488.4305415,3553201.115,0.94,0.94230769,0.94038462
2012.269231,Birbhum,104664.673,10,2433.961538,487.6348344,3553201.115,0.94,0.94269231,0.94076923
2012.307692,Birbhum,105152.3078,7,2433.961538,486.8391067,3553201.115,0.94,0.94307692,0.94115385
2012.346154,Birbhum,105639.1469,7,2433.961538,486.0433996,3553201.115,0.94,0.94346154,0.94153846
2012.384615,Birbhum,106125.1903,7,2433.961538,485.2476719,3553201.115,0.94,0.94384615,0.94192308
2012.423077,Birbhum,106610.438,7,2433.961538,484.4519648,3553201.115,0.94,0.94423077,0.94230769
2012.461538,Birbhum,107094.89,7,2433.961538,483.6562371,3553201.115,0.94,0.94461538,0.94269231
2012.5,Birbhum,107578.5462,7,2433.961538,482.86053,3553201.115,0.94,0.945,0.94307692
2012.538462,Birbhum,108061.4067,7,2433.961538,482.0648023,3553201.115,0.94,0.94538462,0.94346154
2012.576923,Birbhum,108543.4715,7,2433.961538,481.2690952,3553201.115,0.94,0.94576923,0.94384615
2012.615385,Birbhum,109024.7406,8,2433.961538,480.4733675,3553201.115,0.94,0.94615385,0.94423077
2012.653846,Birbhum,109505.214,8,2433.961538,479.6776604,3553201.115,0.94,0.94653846,0.94461538
2012.692308,Birbhum,109984.8917,11,2433.961538,478.8819327,3553201.115,0.94,0.94692308,0.945
2012.730769,Birbhum,110463.7736,11,2433.961538,478.0862049,3553201.115,0.94,0.94730769,0.94538462
2012.769231,Birbhum,110941.8598,22,2433.961538,477.2904979,3553201.115,0.94,0.94769231,0.94576923
2012.807692,Birbhum,111419.1503,22,2433.961538,476.4947701,3553201.115,0.94,0.94807692,0.94615385
2012.846154,Birbhum,111895.6451,43,2433.961538,475.6990631,3553201.115,0.94,0.94846154,0.94653846
2012.884615,Birbhum,112371.3441,43,2433.961538,474.9033354,3553201.115,0.94,0.94884615,0.94692308
2012.923077,Birbhum,112846.2475,51,2433.961538,474.1076283,3553201.115,0.94,0.94923077,0.94730769
2012.961538,Birbhum,113320.3551,51,2433.961538,473.3119006,3553201.115,0.94,0.94961538,0.94769231
2013,Birbhum,113793.667,31,2360.153846,458.1875653,3606796.462,0.95,0.95,0.94807692
2013.038462,Birbhum,114251.8546,31,2360.153846,457.4159673,3606796.462,0.95,0.95,0.94846154
2013.076923,Birbhum,114709.2705,13,2360.153846,456.6443894,3606796.462,0.95,0.95,0.94884615
2013.115385,Birbhum,115165.9149,13,2360.153846,455.8727914,3606796.462,0.95,0.95,0.94923077
2013.153846,Birbhum,115621.7877,14,2360.153846,455.1012134,3606796.462,0.95,0.95,0.94961538
2013.192308,Birbhum,116076.8889,14,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.230769,Birbhum,116531.2185,27,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.269231,Birbhum,116985.5482,27,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.307692,Birbhum,117439.8778,12,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.346154,Birbhum,117894.2074,12,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.384615,Birbhum,118348.537,13,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.423077,Birbhum,118802.8666,13,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.461538,Birbhum,119257.1962,18,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.5,Birbhum,119711.5259,18,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.538462,Birbhum,120165.8555,17,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.576923,Birbhum,120620.1851,17,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.615385,Birbhum,121074.5147,15,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.653846,Birbhum,121528.8443,15,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.692308,Birbhum,121983.1739,51,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.730769,Birbhum,122437.5035,51,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.769231,Birbhum,122891.8332,64,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.807692,Birbhum,123346.1628,64,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.846154,Birbhum,123800.4924,42,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.884615,Birbhum,124254.822,42,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.923077,Birbhum,124709.1516,19,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2013.961538,Birbhum,125163.4812,19,2360.153846,454.3296154,3606796.462,0.95,0.95,0.95
2014,Birbhum,125617.8109,23,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.038462,Birbhum,126056.9182,23,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.076923,Birbhum,126496.0255,26,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.115385,Birbhum,126935.1328,26,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.153846,Birbhum,127374.2401,21,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.192308,Birbhum,127813.3474,21,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.230769,Birbhum,128252.4547,16,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.269231,Birbhum,128691.562,16,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.307692,Birbhum,129130.6693,29,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.346154,Birbhum,129569.7766,29,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.384615,Birbhum,130008.8839,32,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.423077,Birbhum,130447.9912,32,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.461538,Birbhum,130887.0985,38,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.5,Birbhum,131326.2059,38,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.538462,Birbhum,131765.3132,35,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.576923,Birbhum,132204.4205,35,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.615385,Birbhum,132643.5278,55,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.653846,Birbhum,133082.6351,55,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.692308,Birbhum,133521.7424,31,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.730769,Birbhum,133960.8497,31,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.769231,Birbhum,134399.957,28,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.807692,Birbhum,134839.0643,28,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.846154,Birbhum,135278.1716,27,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.884615,Birbhum,135717.2789,27,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.923077,Birbhum,136156.3862,19,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2014.961538,Birbhum,136595.4935,19,2281.076923,439.1073077,3661199.385,0.95,0.95,0.95
2015,Birbhum,137034.6009,32,2125.269231,409.1143269,3716423.769,0.95,0.95,0.95
2015.038462,Birbhum,137443.7152,32,2125.269231,409.1143269,3716423.769,0.95,0.94961538,0.95
2015.076923,Birbhum,137852.8295,16,2125.269231,409.1143269,3716423.769,0.95,0.94923077,0.95
2015.115385,Birbhum,138261.9438,16,2125.269231,409.1143269,3716423.769,0.95,0.94884615,0.95
2015.153846,Birbhum,138671.0582,9,2125.269231,409.1143269,3716423.769,0.95,0.94846154,0.95
2015.192308,Birbhum,139080.1725,9,2125.269231,409.1143269,3716423.769,0.95,0.94807692,0.95
2015.230769,Birbhum,139489.2868,20,2125.269231,409.8091348,3716423.769,0.95,0.94769231,0.94961538
2015.269231,Birbhum,139899.0959,20,2125.269231,410.5039246,3716423.769,0.95,0.94730769,0.94923077
2015.307692,Birbhum,140309.5999,13,2125.269231,411.1987325,3716423.769,0.95,0.94692308,0.94884615
2015.346154,Birbhum,140720.7986,13,2125.269231,411.8935224,3716423.769,0.95,0.94653846,0.94846154
2015.384615,Birbhum,141132.6921,25,2125.269231,412.5883303,3716423.769,0.95,0.94615385,0.94807692
2015.423077,Birbhum,141545.2805,25,2125.269231,413.2831201,3716423.769,0.95,0.94576923,0.94769231
2015.461538,Birbhum,141958.5636,38,2125.269231,413.977928,3716423.769,0.95,0.94538462,0.94730769
2015.5,Birbhum,142372.5415,38,2125.269231,414.6727178,3716423.769,0.95,0.945,0.94692308
2015.538462,Birbhum,142787.2142,37,2125.269231,415.3675257,3716423.769,0.95,0.94461538,0.94653846
2015.576923,Birbhum,143202.5818,37,2125.269231,416.0623155,3716423.769,0.95,0.94423077,0.94615385
2015.615385,Birbhum,143618.6441,37,2125.269231,416.7571234,3716423.769,0.95,0.94384615,0.94576923
2015.653846,Birbhum,144035.4012,37,2125.269231,417.4519133,3716423.769,0.95,0.94346154,0.94538462
2015.692308,Birbhum,144452.8531,34,2125.269231,418.1467212,3716423.769,0.95,0.94307692,0.945
2015.730769,Birbhum,144870.9998,34,2125.269231,418.841529,3716423.769,0.95,0.94269231,0.94461538
2015.769231,Birbhum,145289.8414,27,2125.269231,419.5363189,3716423.769,0.95,0.94230769,0.94423077
2015.807692,Birbhum,145709.3777,27,2125.269231,420.2311268,3716423.769,0.95,0.94192308,0.94384615
2015.846154,Birbhum,146129.6088,13,2125.269231,420.9259166,3716423.769,0.95,0.94153846,0.94346154
2015.884615,Birbhum,146550.5347,13,2125.269231,421.6207245,3716423.769,0.95,0.94115385,0.94307692
2015.923077,Birbhum,146972.1554,11,2125.269231,422.3155143,3716423.769,0.95,0.94076923,0.94269231
2015.961538,Birbhum,147394.471,11,2125.269231,423.0103222,3716423.769,0.95,0.94038462,0.94230769
